timestamp,instrument_id,instrument_type,instrument_group,index_id,bid_price,bid_volume,ask_price,ask_volume,mid,spread,last_trade_price
1778647045.9038777,NVDA,STOCK,NVDA,,89.80000000000001,200,90.2,625,89.89696969696969,0.3999999999999915,
1778647046.904817,NVDA,STOCK,NVDA,,89.80000000000001,200,89.9,625,89.82424242424243,0.09999999999999432,
1778647047.9057658,NVDA,STOCK,NVDA,,89.7,628,89.9,425,89.8192782526116,0.20000000000000284,89.9
1778647048.9067178,NVDA,STOCK,NVDA,,90.0,197,90.10000000000001,625,90.02396593673966,0.10000000000000853,90.0
1778647049.9076624,NVDA,STOCK,NVDA,,89.80000000000001,625,90.0,425,89.91904761904762,0.19999999999998863,90.0
1778647050.9086063,NVDA,STOCK,NVDA,,90.0,625,90.10000000000001,700,90.04716981132076,0.10000000000000853,90.0
1778647051.9095573,NVDA,STOCK,NVDA,,90.0,425,90.10000000000001,500,90.04594594594595,0.10000000000000853,90.0
1778647052.9105022,NVDA,STOCK,NVDA,,90.0,425,90.10000000000001,500,90.04594594594595,0.10000000000000853,90.0
1778647053.911456,NVDA,STOCK,NVDA,,90.0,200,90.10000000000001,1125,90.01509433962264,0.10000000000000853,90.0
1778647054.9123993,NVDA,STOCK,NVDA,,89.7,625,89.9,222,89.84757969303423,0.20000000000000284,89.9
1778647055.9133418,NVDA,STOCK,NVDA,,89.7,625,89.9,222,89.84757969303423,0.20000000000000284,89.9
1778647056.9142878,NVDA,STOCK,NVDA,,90.0,422,90.10000000000001,1125,90.0272786037492,0.10000000000000853,90.0
1778647057.9152327,NVDA,STOCK,NVDA,,89.9,200,90.0,625,89.92424242424242,0.09999999999999432,90.0
1778647058.916178,NVDA,STOCK,NVDA,,89.80000000000001,828,89.9,500,89.86234939759036,0.09999999999999432,90.0
1778647059.9171221,NVDA,STOCK,NVDA,,89.80000000000001,828,89.9,500,89.86234939759036,0.09999999999999432,90.0
1778647060.9180639,NVDA,STOCK,NVDA,,89.4,500,89.9,175,89.77037037037037,0.5,89.80000000000001
1778647061.9189904,NVDA,STOCK,NVDA,,89.4,1125,89.60000000000001,625,89.52857142857142,0.20000000000000284,89.80000000000001
1778647062.9199367,NVDA,STOCK,NVDA,,89.5,625,89.7,625,89.6,0.20000000000000284,89.60000000000001
1778647063.9208736,NVDA,STOCK,NVDA,,89.60000000000001,625,89.7,3,89.69952229299363,0.09999999999999432,89.7
1778647064.921351,NVDA,STOCK,NVDA,,89.60000000000001,745,89.7,3,89.69959893048129,0.09999999999999432,89.60000000000001
