timestamp,instrument_id,instrument_type,instrument_group,index_id,bid_price,bid_volume,ask_price,ask_volume,mid,spread,last_trade_price
1778647045.9038777,XOM,STOCK,XOM,,15.8,75,15.9,700,15.80967741935484,0.09999999999999964,15.700000000000001
1778647046.904817,XOM,STOCK,XOM,,15.700000000000001,700,15.8,200,15.777777777777779,0.09999999999999964,15.9
1778647047.9057658,XOM,STOCK,XOM,,15.700000000000001,700,15.8,200,15.777777777777779,0.09999999999999964,15.9
1778647048.9067178,XOM,STOCK,XOM,,15.700000000000001,500,15.9,500,15.8,0.1999999999999993,15.9
1778647049.9076624,XOM,STOCK,XOM,,15.700000000000001,500,15.8,625,15.744444444444444,0.09999999999999964,15.9
1778647050.9086063,XOM,STOCK,XOM,,15.700000000000001,575,15.8,200,15.774193548387096,0.09999999999999964,15.700000000000001
1778647051.9095573,XOM,STOCK,XOM,,15.700000000000001,700,15.8,200,15.777777777777779,0.09999999999999964,15.700000000000001
1778647052.9105022,XOM,STOCK,XOM,,15.700000000000001,700,15.9,503,15.816375727348294,0.1999999999999993,15.9
1778647053.911456,XOM,STOCK,XOM,,15.700000000000001,365,15.9,503,15.78410138248848,0.1999999999999993,15.700000000000001
1778647054.9123993,XOM,STOCK,XOM,,15.700000000000001,700,15.8,3,15.799573257467994,0.09999999999999964,15.9
1778647055.9133418,XOM,STOCK,XOM,,15.700000000000001,75,15.9,700,15.719354838709677,0.1999999999999993,15.700000000000001
1778647056.9142878,XOM,STOCK,XOM,,15.700000000000001,700,15.8,200,15.777777777777779,0.09999999999999964,15.700000000000001
1778647057.9152327,XOM,STOCK,XOM,,15.8,200,15.9,700,15.822222222222223,0.09999999999999964,15.700000000000001
1778647058.916178,XOM,STOCK,XOM,,15.8,835,15.9,700,15.854397394136807,0.09999999999999964,15.700000000000001
1778647059.9171221,XOM,STOCK,XOM,,15.8,638,15.9,1125,15.836188315371526,0.09999999999999964,15.8
1778647060.9180639,XOM,STOCK,XOM,,15.8,438,15.9,625,15.8412041392286,0.09999999999999964,15.8
1778647061.9189904,XOM,STOCK,XOM,,15.700000000000001,1125,15.8,422,15.772721396250809,0.09999999999999964,15.8
1778647062.9199367,XOM,STOCK,XOM,,15.700000000000001,1125,15.8,425,15.772580645161291,0.09999999999999964,15.8
1778647063.9208736,XOM,STOCK,XOM,,15.8,415,15.9,1128,15.826895657809462,0.09999999999999964,15.8
1778647064.921351,XOM,STOCK,XOM,,15.8,415,15.9,1128,15.826895657809462,0.09999999999999964,15.8
1778647065.922299,XOM,STOCK,XOM,,15.700000000000001,1135,15.8,625,15.764488636363636,0.09999999999999964,15.8
1778647066.9232473,XOM,STOCK,XOM,,15.600000000000001,825,15.700000000000001,122,15.687117212249209,0.09999999999999964,15.700000000000001
1778647067.924192,XOM,STOCK,XOM,,15.700000000000001,75,15.9,700,15.719354838709677,0.1999999999999993,15.700000000000001
1778647068.9251363,XOM,STOCK,XOM,,15.700000000000001,500,15.9,500,15.8,0.1999999999999993,15.700000000000001
1778647069.9260838,XOM,STOCK,XOM,,15.8,405,15.9,1125,15.826470588235294,0.09999999999999964,15.8
1778647070.9270318,XOM,STOCK,XOM,,15.700000000000001,1328,15.8,625,15.76799795186892,0.09999999999999964,15.8
1778647071.9279783,XOM,STOCK,XOM,,15.700000000000001,503,15.9,500,15.800299102691925,0.1999999999999993,15.9
1778647072.928926,XOM,STOCK,XOM,,15.600000000000001,78,15.9,503,15.640275387263342,0.29999999999999893,15.600000000000001
1778647073.9298692,XOM,STOCK,XOM,,15.700000000000001,500,15.9,503,15.799700897308076,0.1999999999999993,15.700000000000001
1778647074.930814,XOM,STOCK,XOM,,15.700000000000001,1125,15.8,625,15.764285714285714,0.09999999999999964,15.700000000000001
1778647075.9313545,XOM,STOCK,XOM,,15.700000000000001,925,15.9,1128,15.790112031173893,0.1999999999999993,15.700000000000001
1778647076.9323,XOM,STOCK,XOM,,15.8,625,15.9,1128,15.835653166001142,0.09999999999999964,15.700000000000001
1778647077.9332416,XOM,STOCK,XOM,,15.8,425,15.9,1128,15.827366387636832,0.09999999999999964,15.8
1778647078.93417,XOM,STOCK,XOM,,15.700000000000001,500,15.9,500,15.8,0.1999999999999993,15.700000000000001
1778647079.93512,XOM,STOCK,XOM,,15.700000000000001,575,15.9,703,15.78998435054773,0.1999999999999993,15.700000000000001
1778647080.936071,XOM,STOCK,XOM,,15.700000000000001,500,15.9,378,15.813895216400912,0.1999999999999993,15.9
1778647081.9370236,XOM,STOCK,XOM,,15.700000000000001,500,15.9,500,15.8,0.1999999999999993,15.9
1778647082.9379625,XOM,STOCK,XOM,,15.700000000000001,1128,15.8,625,15.764346833998859,0.09999999999999964,15.700000000000001
1778647083.9389088,XOM,STOCK,XOM,,15.700000000000001,1128,15.8,625,15.764346833998859,0.09999999999999964,15.700000000000001
1778647084.9398508,XOM,STOCK,XOM,,15.8,625,15.9,1325,15.832051282051282,0.09999999999999964,15.8
1778647085.9407954,XOM,STOCK,XOM,,15.8,425,15.9,1125,15.82741935483871,0.09999999999999964,15.8
1778647086.9413424,XOM,STOCK,XOM,,15.700000000000001,1305,15.8,825,15.761267605633803,0.09999999999999964,15.700000000000001
1778647087.9422913,XOM,STOCK,XOM,,15.8,300,15.9,1125,15.821052631578947,0.09999999999999964,15.8
1778647088.9432397,XOM,STOCK,XOM,,15.8,700,15.9,1325,15.834567901234568,0.09999999999999964,15.9
1778647089.9441876,XOM,STOCK,XOM,,15.8,700,15.9,1125,15.838356164383562,0.09999999999999964,15.9
1778647090.945133,XOM,STOCK,XOM,,15.8,1325,15.9,700,15.865432098765432,0.09999999999999964,15.9
1778647091.946081,XOM,STOCK,XOM,,15.8,300,16.0,500,15.875,0.1999999999999993,15.8
1778647092.9470217,XOM,STOCK,XOM,,15.8,300,16.0,375,15.88888888888889,0.1999999999999993,15.8
1778647093.9479692,XOM,STOCK,XOM,,15.700000000000001,825,15.8,125,15.786842105263158,0.09999999999999964,15.8
1778647094.9489193,XOM,STOCK,XOM,,15.8,703,15.9,200,15.877851605758583,0.09999999999999964,15.8
1778647095.9498684,XOM,STOCK,XOM,,15.8,703,15.9,200,15.877851605758583,0.09999999999999964,16.0
1778647096.9508157,XOM,STOCK,XOM,,15.8,258,15.9,200,15.856331877729257,0.09999999999999964,15.8
1778647097.9513483,XOM,STOCK,XOM,,15.9,625,16.0,1128,15.935653166001142,0.09999999999999964,15.8
1778647098.952293,XOM,STOCK,XOM,,15.9,625,16.0,1128,15.935653166001142,0.09999999999999964,15.8
1778647099.9532416,XOM,STOCK,XOM,,15.9,10,16.0,368,15.902645502645502,0.09999999999999964,16.0
1778647100.9541903,XOM,STOCK,XOM,,15.8,1125,15.9,625,15.864285714285714,0.09999999999999964,15.8
1778647101.9551406,XOM,STOCK,XOM,,15.8,500,16.0,578,15.892764378478665,0.1999999999999993,16.0
1778647102.9560957,XOM,STOCK,XOM,,15.9,200,16.0,503,15.928449502133713,0.09999999999999964,16.0
1778647103.9570463,XOM,STOCK,XOM,,15.9,200,16.0,700,15.922222222222222,0.09999999999999964,15.8
1778647104.9579942,XOM,STOCK,XOM,,15.9,180,16.0,500,15.926470588235293,0.09999999999999964,16.0
1778647105.9589417,XOM,STOCK,XOM,,15.600000000000001,625,15.700000000000001,122,15.683668005354754,0.09999999999999964,15.8
1778647106.9598908,XOM,STOCK,XOM,,15.8,503,16.0,500,15.900299102691925,0.1999999999999993,16.0
1778647107.9608393,XOM,STOCK,XOM,,15.8,700,15.9,200,15.877777777777778,0.09999999999999964,15.8
1778647108.9613485,XOM,STOCK,XOM,,15.9,625,16.0,1328,15.93200204813108,0.09999999999999964,15.9
1778647109.9623022,XOM,STOCK,XOM,,15.9,825,16.0,1328,15.938318625174174,0.09999999999999964,15.9
1778647110.9632497,XOM,STOCK,XOM,,15.9,825,16.0,828,15.949909255898367,0.09999999999999964,15.9
1778647111.9641943,XOM,STOCK,XOM,,15.9,625,16.0,1108,15.93606462781304,0.09999999999999964,16.0
1778647112.9651334,XOM,STOCK,XOM,,15.8,500,16.0,378,15.913895216400913,0.1999999999999993,16.0
1778647113.9660792,XOM,STOCK,XOM,,15.8,1125,15.9,622,15.86439610761305,0.09999999999999964,15.9
1778647114.967015,XOM,STOCK,XOM,,15.9,625,16.0,500,15.955555555555556,0.09999999999999964,15.9
1778647115.9679604,XOM,STOCK,XOM,,15.9,622,16.0,300,15.967462039045554,0.09999999999999964,16.0
1778647116.9689083,XOM,STOCK,XOM,,15.600000000000001,52,16.0,175,15.691629955947139,0.3999999999999986,16.0
1778647117.9698505,XOM,STOCK,XOM,,15.8,375,16.0,500,15.885714285714286,0.1999999999999993,15.8
1778647118.970798,XOM,STOCK,XOM,,15.9,200,16.0,78,15.971942446043165,0.09999999999999964,16.0
1778647119.9713464,XOM,STOCK,XOM,,15.9,200,16.0,700,15.922222222222222,0.09999999999999964,15.9
1778647120.9722936,XOM,STOCK,XOM,,15.8,703,15.9,200,15.877851605758583,0.09999999999999964,15.8
1778647121.9732442,XOM,STOCK,XOM,,15.9,200,16.0,500,15.928571428571429,0.09999999999999964,16.0
1778647122.9741933,XOM,STOCK,XOM,,15.8,1125,15.9,425,15.87258064516129,0.09999999999999964,15.9
1778647123.9751403,XOM,STOCK,XOM,,15.8,1125,15.9,225,15.883333333333333,0.09999999999999964,15.9
1778647124.9760885,XOM,STOCK,XOM,,15.8,500,16.0,503,15.899700897308078,0.1999999999999993,16.0
1778647125.9770367,XOM,STOCK,XOM,,15.8,378,16.0,303,15.911013215859032,0.1999999999999993,16.0
1778647126.9779823,XOM,STOCK,XOM,,16.0,200,16.1,200,16.05,0.10000000000000142,16.1
1778647127.9789267,XOM,STOCK,XOM,,15.8,503,16.0,500,15.900299102691925,0.1999999999999993,16.0
1778647128.9798696,XOM,STOCK,XOM,,15.8,1128,15.9,425,15.872633612363169,0.09999999999999964,15.9
1778647129.980817,XOM,STOCK,XOM,,15.8,503,16.0,375,15.914578587699317,0.1999999999999993,16.0
1778647130.9813461,XOM,STOCK,XOM,,15.8,500,16.0,700,15.883333333333333,0.1999999999999993,15.8
1778647131.9822943,XOM,STOCK,XOM,,15.9,200,16.0,75,15.972727272727273,0.09999999999999964,16.0
1778647132.983247,XOM,STOCK,XOM,,15.8,703,16.0,700,15.900213827512474,0.1999999999999993,16.0
1778647133.9841928,XOM,STOCK,XOM,,15.8,500,16.0,700,15.883333333333333,0.1999999999999993,15.8
1778647134.9851408,XOM,STOCK,XOM,,15.8,1325,15.9,825,15.861627906976745,0.09999999999999964,15.8
1778647135.9860897,XOM,STOCK,XOM,,15.8,500,16.0,78,15.973010380622837,0.1999999999999993,16.0
1778647136.9870422,XOM,STOCK,XOM,,15.8,500,16.0,500,15.9,0.1999999999999993,16.0
1778647137.987994,XOM,STOCK,XOM,,15.8,230,16.0,500,15.863013698630137,0.1999999999999993,15.8
1778647138.9889338,XOM,STOCK,XOM,,15.8,539,15.9,200,15.872936400541272,0.09999999999999964,15.8
1778647139.9898913,XOM,STOCK,XOM,,15.9,425,16.0,1128,15.927366387636832,0.09999999999999964,15.9
1778647140.9908087,XOM,STOCK,XOM,,15.9,225,16.0,1128,15.916629711751664,0.09999999999999964,15.9
1778647141.9917557,XOM,STOCK,XOM,,15.8,300,16.0,503,15.874719800747199,0.1999999999999993,15.8
1778647142.9927056,XOM,STOCK,XOM,,15.8,703,16.0,575,15.91001564945227,0.1999999999999993,16.0
1778647143.9936478,XOM,STOCK,XOM,,15.9,825,16.0,1325,15.938372093023256,0.09999999999999964,16.0
1778647144.9945967,XOM,STOCK,XOM,,15.9,425,16.0,1128,15.927366387636832,0.09999999999999964,15.9
1778647145.9955049,XOM,STOCK,XOM,,15.8,575,16.0,503,15.906679035250464,0.1999999999999993,15.8
1778647146.9964552,XOM,STOCK,XOM,,15.8,700,16.0,503,15.916375727348298,0.1999999999999993,16.0
1778647147.9974055,XOM,STOCK,XOM,,15.8,378,16.0,500,15.88610478359909,0.1999999999999993,15.600000000000001
1778647148.9983542,XOM,STOCK,XOM,,15.8,500,16.0,500,15.9,0.1999999999999993,16.0
1778647149.9993067,XOM,STOCK,XOM,,15.9,200,16.0,703,15.922148394241418,0.09999999999999964,15.8
1778647151.0002584,XOM,STOCK,XOM,,15.8,500,16.0,300,15.925,0.1999999999999993,16.0
1778647152.0012038,XOM,STOCK,XOM,,15.9,378,16.0,500,15.943052391799544,0.09999999999999964,15.8
1778647153.0021572,XOM,STOCK,XOM,,16.2,122,16.3,679,16.215230961298378,0.10000000000000142,16.1
1778647154.003104,XOM,STOCK,XOM,,16.0,200,16.1,703,16.022148394241416,0.10000000000000142,16.2
1778647155.0040536,XOM,STOCK,XOM,,15.9,1335,16.0,425,15.975852272727273,0.09999999999999964,16.0
1778647156.0050013,XOM,STOCK,XOM,,16.0,425,16.1,1138,16.027191298784388,0.10000000000000142,16.0
1778647157.00595,XOM,STOCK,XOM,,16.2,112,16.3,625,16.21519674355495,0.10000000000000142,16.1
1778647158.0068758,XOM,STOCK,XOM,,15.9,510,16.0,300,15.962962962962964,0.09999999999999964,16.0
1778647159.0078216,XOM,STOCK,XOM,,15.9,185,16.0,500,15.927007299270073,0.09999999999999964,15.9
1778647160.0087657,XOM,STOCK,XOM,,15.9,700,16.0,575,15.954901960784314,0.09999999999999964,16.0
1778647161.0097106,XOM,STOCK,XOM,,15.9,700,16.0,500,15.958333333333334,0.09999999999999964,16.1
1778647162.010657,XOM,STOCK,XOM,,15.9,500,16.0,300,15.9625,0.09999999999999964,16.0
1778647163.0113459,XOM,STOCK,XOM,,15.9,503,16.0,500,15.950149551345962,0.09999999999999964,15.8
