timestamp,instrument_id,instrument_type,instrument_group,index_id,bid_price,bid_volume,ask_price,ask_volume,mid,spread,last_trade_price
1778647045.9038777,JPM,STOCK,JPM,,216.8,625,217.10000000000002,625,216.95,0.30000000000001137,
1778647046.904817,JPM,STOCK,JPM,,217.0,625,217.20000000000002,203,217.15096618357487,0.20000000000001705,
1778647047.9057658,JPM,STOCK,JPM,,217.0,625,217.20000000000002,200,217.15151515151516,0.20000000000001705,
1778647048.9067178,JPM,STOCK,JPM,,217.0,625,217.20000000000002,200,217.15151515151516,0.20000000000001705,
1778647049.9076624,JPM,STOCK,JPM,,216.8,828,217.10000000000002,825,216.95027223230494,0.30000000000001137,
1778647050.9086063,JPM,STOCK,JPM,,216.8,203,217.0,625,216.84903381642513,0.19999999999998863,
1778647051.9095573,JPM,STOCK,JPM,,216.9,500,217.0,825,216.9377358490566,0.09999999999999432,
1778647052.9105022,JPM,STOCK,JPM,,216.9,625,217.10000000000002,203,217.0509661835749,0.20000000000001705,217.0
1778647053.911456,JPM,STOCK,JPM,,217.0,635,217.10000000000002,213,217.0748820754717,0.10000000000002274,217.0
1778647054.9123993,JPM,STOCK,JPM,,217.10000000000002,615,217.20000000000002,203,217.1751833740831,0.09999999999999432,217.10000000000002
1778647055.9133418,JPM,STOCK,JPM,,217.10000000000002,615,217.20000000000002,203,217.1751833740831,0.09999999999999432,217.10000000000002
1778647056.9142878,JPM,STOCK,JPM,,217.3,419,217.4,200,217.36768982229404,0.09999999999999432,217.3
1778647057.9152327,JPM,STOCK,JPM,,217.10000000000002,825,217.4,825,217.25,0.29999999999998295,217.3
1778647058.916178,JPM,STOCK,JPM,,217.20000000000002,10,217.3,1335,217.2007434944238,0.09999999999999432,217.3
1778647059.9171221,JPM,STOCK,JPM,,217.0,825,217.10000000000002,497,217.0624054462935,0.10000000000002274,217.10000000000002
1778647060.9180639,JPM,STOCK,JPM,,217.10000000000002,128,217.20000000000002,500,217.1203821656051,0.09999999999999432,217.10000000000002
1778647061.9189904,JPM,STOCK,JPM,,216.70000000000002,69,217.0,594,216.73122171945698,0.29999999999998295,217.0
1778647062.9199367,JPM,STOCK,JPM,,216.70000000000002,67,216.9,625,216.71936416184968,0.19999999999998863,217.0
1778647063.9208736,JPM,STOCK,JPM,,216.8,10,216.9,10,216.85,0.09999999999999432,216.9
1778647064.921351,JPM,STOCK,JPM,,216.9,190,217.0,628,216.9232273838631,0.09999999999999432,216.9
1778647065.922299,JPM,STOCK,JPM,,216.9,190,217.0,628,216.9232273838631,0.09999999999999432,216.9
1778647066.9232473,JPM,STOCK,JPM,,216.9,605,217.20000000000002,1125,217.0049132947977,0.30000000000001137,216.9
1778647067.924192,JPM,STOCK,JPM,,216.9,828,217.0,500,216.96234939759037,0.09999999999999432,216.9
1778647068.9251363,JPM,STOCK,JPM,,216.8,210,216.9,192,216.85223880597016,0.09999999999999432,216.9
1778647069.9260838,JPM,STOCK,JPM,,216.60000000000002,608,216.70000000000002,46,216.69296636085627,0.09999999999999432,216.60000000000002
1778647070.9270318,JPM,STOCK,JPM,,216.60000000000002,828,216.70000000000002,523,216.66128793486308,0.09999999999999432,216.60000000000002
1778647071.9279783,JPM,STOCK,JPM,,215.9,47,216.60000000000002,196,216.03539094650208,0.700000000000017,216.60000000000002
1778647072.928926,JPM,STOCK,JPM,,216.4,3,216.60000000000002,496,216.40120240480965,0.20000000000001705,216.60000000000002
1778647073.9298692,JPM,STOCK,JPM,,216.4,13,216.5,185,216.40656565656565,0.09999999999999432,216.5
1778647074.930814,JPM,STOCK,JPM,,216.4,635,216.5,500,216.45594713656388,0.09999999999999432,216.5
1778647075.9313545,JPM,STOCK,JPM,,216.5,825,216.60000000000002,503,216.56212349397592,0.10000000000002274,216.5
1778647076.9323,JPM,STOCK,JPM,,216.5,825,216.60000000000002,500,216.5622641509434,0.10000000000002274,216.5
1778647077.9332416,JPM,STOCK,JPM,,216.5,625,216.60000000000002,500,216.55555555555554,0.10000000000002274,216.5
1778647078.93417,JPM,STOCK,JPM,,216.4,210,216.60000000000002,375,216.47179487179488,0.20000000000001705,216.60000000000002
1778647079.93512,JPM,STOCK,JPM,,216.4,200,216.5,490,216.42898550724638,0.09999999999999432,216.5
1778647080.936071,JPM,STOCK,JPM,,216.4,200,216.60000000000002,635,216.44790419161677,0.20000000000001705,216.5
1778647081.9370236,JPM,STOCK,JPM,,216.4,200,216.60000000000002,635,216.44790419161677,0.20000000000001705,216.5
1778647082.9379625,JPM,STOCK,JPM,,216.4,825,216.5,500,216.46226415094338,0.09999999999999432,216.5
1778647083.9389088,JPM,STOCK,JPM,,216.3,825,216.5,500,216.4245283018868,0.19999999999998863,216.5
1778647084.9398508,JPM,STOCK,JPM,,216.3,625,216.4,690,216.34752851711028,0.09999999999999432,216.4
1778647085.9407954,JPM,STOCK,JPM,,216.10000000000002,200,216.4,700,216.16666666666669,0.29999999999998295,216.4
1778647086.9413424,JPM,STOCK,JPM,,216.10000000000002,825,216.4,700,216.2622950819672,0.29999999999998295,216.4
